WP5,wgt,PROJWT,FIELD_DATE,YEAR_CALENDAR,Q1,Q2,Q3,Q4,Q5A,Q5B,Q5C,Q6,Q7,Q8,Q9,Q10A,Q10B,Q11A,Q11B,Q11C,Q11D,Q11E,Q11F,Q11G,Q12,Q13,Q14A,Q14B,Q15A,Q15B,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,D1,Q29,Q30,WGM_Index,WGM_Indexr,ViewOfScience,Age,AgeCategories,Gender,Education,Urban_Rural,Household_Income,Regions_Report,Subjective_Income,WBI,EMP_2010
12,1.6852883824,91070.3110942415,5/1/2018,2018,3,1,1,2,1,1,2,2,1,2,2,2,1,1,2,2,3,1,1,2,2,1,1,2,2,4,2,1,1,2,3,1,1,1,3,3,3,1,1,1,2, ,3.4,2,2,45,2,2,1,1,3,15,2,4,1
12,1.3659955358,73816.2321081645,5/1/2018,2018,3,1,1,2,1,1,97,1,1,1,1,1,1,2,3,1,3,1,1,3,2,2,2,2,2,2,2,1,1,1,3,2,1,1,4,4,4,2, ,1,1,1,3.2,2,2,27,1,2,2,1,5,15,2,4,1
12,0.7914579514,42769.1323378132,5/1/2018,2018,1,1,1,2,2,1,2,2,1,1,1,1,1,2,2,1,2,1,2,3,1,2,2,1,2,2,1,1,1,98,3,1,1,1,1,2,2,1,1,1,2, ,3.4,2,1,47,2,1,2,1,3,15,2,4,1
12,0.6838758226,36955.5647372379,5/1/2018,2018,2,1,1,2,1,1,1,2,2,1,1,1,98,1,3,1,4,1,2,98,2,2,2,2,1,2,1,1,1,3,3,1,1,1,1,1,2,1,1,2, , ,3.4,2,1,35,2,1,2,2,1,15,2,4,1
12,0.6602123687,35676.8292216606,5/1/2018,2018,1,1,1,2,1,1,2,2,1,2,1,1,1,1,2,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,2, ,2, , ,4,3,1,57,3,2,2,2,5,15,1,4,1
12,0.9383774827,50708.4307773515,5/1/2018,2018,4,3,2,2,1,1,2,2,2,2,2,1,1,1,2,98,2,2,2,3,2,2,1,1,1,2,2,1,1,1,3,1,1,2, , , ,2, ,1,1,97,3.75,3,2,100, ,2,1,1,1,15,1,4,6
12,1.4108789493,76241.6605840313,5/1/2018,2018,1,1,1,2,1,2,97,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,2, ,1,1,1,4,3,1,35,2,1,1,2,5,15,1,4,6
12,0.6307653519,34085.5591384324,5/1/2018,2018,2,2,1,2,1,1,1,1,2,1,2,1,1,1,2,2,98,2,2,98,1,1,2,1,2,1,1,1,1,2,3,1,2,1,1,1,1,2, ,2, , ,3.4,2,1,26,1,2,3,1,3,15,2,4,4
12,1.7742602851,95878.2115998713,5/1/2018,2018,2,1,1,2,1,1,1,1,1,2,1,1,2,2,3,2,4,4,2,2,1,2,2,1,1,1,1,1,1,2,3,3,1,1,1,2,1,1,1,1,2, ,3.4,2,1,21,1,2,2,2,1,15,2,4,5
12,0.6307653519,34085.5591384324,5/1/2018,2018,2,1,1,2,1,1,97,1,1,1,2,1,1,1,1,1,1,1,1,4,1,1,1,1,2,3,1,1,1,3,3,1,1,1,1,1,1,2, ,1,1,1,3.8,3,1,30,2,2,3,1,4,15,2,4,1
12,0.6838758226,36955.5647372379,5/1/2018,2018,3,4,1,2,98,1,2,2,1,2,2,2,1,2,2,98,98,3,4,2,1,1,3,3,98,2,2,1,1,2,3,2,1,1,1,99,1,2, ,99, , ,2.6666666667,2,2,40,2,1,2,1,5,15,3,4,1
12,0.8332416133,45027.0551506553,5/1/2018,2018,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,98,1,1,1,98,1,1,1,3,2,2,1,1,1,3,3,1,1,1,1,1,1,2, ,99, , ,3.25,2,1,19,1,1,2,2,2,15,1,4,3
12,0.855233438,46215.4584751593,5/1/2018,2018,2,2,1,2,1,1,2,2,2,2,1,1,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,1,1,2,3,1,1,1,2,2,2,2, ,1,1,98,3.2,2,2,79,3,1,2,1,1,15,1,4,1
12,0.9091670782,49129.9468474666,5/1/2018,2018,3,1,1,2,2,1,2,2,2,1,1,2,1,3,3,3,3,1,3,3,2,2,2,2,3,3,3,1,1,2,3,2,2,1,1,1,1,1,1,1,2, ,2.6,2,2,71,3,1,1,2,2,15,1,4,6
12,0.840910165,45441.4515222478,5/1/2018,2018,1,1,1,2,2,1,1,2,2,1,2,1,2,1,98,2,3,1,99,98,98,98,98,1,2,98,98,98,98,3,1,98,2,1,99,99,99,2, ,1,98, ,3.3333333333,2,99,96,3,2,3,2,5,15,1,4,6
12,1.2029859524,65007.4527733684,5/1/2018,2018,1,2,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,3,4,2,1,2,2,2,2,2,1,1,1,3,1,1,1,1,1,1,1,1,2, , ,3.4,2,2,48,2,2,3,1,3,15,1,4,1
12,0.3139983438,16967.9724573766,5/1/2018,2018,2,2,1,2,1,1,1,2,2,2,2,1,1,2,3,2,2,2,2,99,2,3,2,2,3,2,2,1,1,1,98,3,2,1,3,99,99,2, ,1,99, ,2.6,2,2,63,3,1,3,1,5,15,1,4,6
12,0.3057421575,16521.8212417729,5/1/2018,2018,2,2,1,2,1,1,2,2,2,1,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,1,1,1,2,3,2,2,1,1,2,2,2, ,1,1,97,3.2,2,1,30,2,2,3,2,1,15,2,4,6
12,0.7914579514,42769.1323378132,5/1/2018,2018,2,2,1,2,2,1,2,2,2,1,1,1,1,2,3,1,4,2,2,98,1,1,1,1,1,2,1,1,1,2,3,2,1,1,1,2,1,1,1,1,98, ,4,3,1,46,2,1,2,2,2,15,2,4,2
12,0.4076027437,22026.2057596922,5/1/2018,2018,1,1,1,2,1,1,1,1,1,1,1,2,1,1,3,1,3,1,3,2,1,1,1,3,2,2,1,1,1,3,3,2,2,1,1,1,1,2, ,1,2, ,3.4,2,1,71,3,2,3,1,5,15,1,4,6
12,0.855233438,46215.4584751593,5/1/2018,2018,2,1,1,2,1,1,2,2,2,2,2,2,98,1,3,2,3,2,3,4,2,2,1,2,1,2,1,1,1,2,3,2,1,1,1,1,1,2, ,99, , ,3.4,2,1,67,3,1,1,2,5,15,1,4,6
12,1.7190299949,92893.6543198205,5/1/2018,2018,2,1,1,2,2,1,1,1,1,1,1,1,1,1,4,1,2,2,1,4,1,2,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,2, ,1,1,97,3.8,3,1,22,1,1,2,2,5,15,2,4,1
12,0.9383774827,50708.4307773515,5/1/2018,2018,2,2,1,1,1,1,2,2,2,1,1,1,2,1,3,1,2,1,2,3,1,1,1,1,1,1,2,1,1,3,3,1,1,1,1,2,1,1,1,1,2, ,4,3,2,70,3,2,2,2,4,15,2,4,6
12,0.6621201069,35779.9203668395,5/1/2018,2018,2,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,4,3,3,3,2,2,1,2,2,4,2,1,1,1,3,2,1,1,1,1,1,2, ,1,2, ,3.4,2,2,33,2,2,1,1,5,15,1,4,1
12,1.8767549655,101416.861554703,5/1/2018,2018,3,2,1,2,1,2,2,2,2,98,2,1,2,3,2,3,3,2,1,2,3,2,3,2,2,98,2,2,2,98,3,3,3,1,99,4,3,2, ,1,1,2,2.6,2,3,66,3,2,2,2,1,15,2,4,6
12,1.8183341564,98259.8936949333,5/1/2018,2018,2,2,1,2,1,1,1,2,2,2,2,2,1,2,2,1,3,2,2,3,2,2,1,2,3,2,3,2,2,1,3,2,1,1,1,1,1,1,1,1,1,2,3.2,2,4,75,3,1,2,2,3,15,1,4,6
12,0.6307653519,34085.5591384324,5/1/2018,2018,1,1,1,2,1,1,1,2,2,1,1,1,1,2,3,2,3,1,2,98,1,1,1,2,1,2,2,1,1,3,3,98,98,1,2,2,2,2, ,1,2, ,3.6,3,2,32,2,2,3,1,2,15,1,4,1
12,1.3620597517,73603.5485744169,5/1/2018,2018,1,2,1,2,1,2,2,2,2,1,2,2,1,2,2,1,1,1,2,3,2,2,2,2,2,2,2,1,1,2,4,2,2,1,1,2,2,2, ,1,2, ,3.2,2,2,55,3,2,2,1,2,15,1,4,2
12,0.314905668,17017.0028154594,5/1/2018,2018,1,2,1,2,1,1,2,1,1,1,1,1,1,1,2,2,2,3,2,1,1,2,1,3,2,1,3,1,1,2,3,3,4,2, , , ,1, ,1,1,1,3,2,2,29,1,1,3,1,5,15,2,4,1
12,0.8827110219,47700.3035278476,5/1/2018,2018,3,2,98,2,1,1,2,2,2,2,2,2,1,1,3,2,2,2,3,4,2,1,1,2,1,2,3,1,2,2,3,2,2,1,1,1,2,1,1,1,1,2,3.6,3,2,70,3,2,1,2,5,15,2,4,6
12,0.9091670782,49129.9468474666,5/1/2018,2018,3,1,1,2,1,1,97,2,1,2,1,1,1,1,3,98,3,1,1,98,2,2,98,98,1,1,1,1,1,98,3,2,1,1,1,2,2,1,1,1,1,1, ,99,1,74,3,1,2,1,5,15,2,4,6
12,0.7038754289,38036.3117413249,5/1/2018,2018,3,1,1,2,1,1,2,1,1,1,1,1,1,1,3,2,3,1,1,2,1,1,1,2,2,2,1,1,1,2,3,3,1,1,1,1,1,2, ,1,1,1,3.4,2,1,25,1,2,2,1,4,15,1,4,3
12,1.4077508579,76072.6234826498,5/1/2018,2018,3,3,1,1,2,1,2,2,1,2,2,1,1,1,2,2,4,1,2,98,2,2,2,2,1,2,2,1,1,1,3,2,1,1,1,1,1,1,1,1,1,2,3.2,2,2,34,2,2,2,1,2,15,1,4,1
12,1.7368037477,93854.11973031,5/1/2018,2018,2,2,1,2,1,1,2,2,1,1,1,2,1,1,3,2,3,3,2,3,2,2,1,1,1,2,1,1,1,2,3,1,1,1,2,1,1,1,1,1,1,2,3.6,3,1,47,2,2,2,1,5,15,2,4,1
12,0.3259340074,17612.9567838333,5/1/2018,2018,1,1,1,1,1,1,2,2,1,1,1,2,1,1,4,2,2,2,4,3,2,2,1,2,1,2,1,1,1,2,3,2,1,1,1,1,1,1,1,1,1,1,3.4,2,1,44,2,2,3,2,4,15,1,4,1
12,0.6838758226,36955.5647372379,5/1/2018,2018,2,1,1,2,1,1,2,2,2,1,1,1,1,1,3,1,2,1,1,2,1,1,1,1,2,2,1,1,1,1,3,1,1,1,4,4,4,2, ,1,2, ,3.8,3,1,36,2,1,2,1,4,15,2,4,6
12,0.6838758226,36955.5647372379,5/1/2018,2018,2,1,1,2,2,1,2,1,1,1,2,1,1,1,4,1,4,1,1,2,1,1,1,2,2,4,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,2,3.6,3,1,39,2,1,2,2,4,15,1,4,6
12,1.3659955358,73816.2321081645,5/1/2018,2018,3,2,1,2,1,1,2,2,2,1,1,1,1,1,2,1,3,2,2,2,2,2,2,2,2,2,2,1,1,1,3,1,1,1,1,2,2,2, ,1,2, ,3.2,2,2,26,1,2,2,2,4,15,2,4,1
12,0.7058479,38142.9009507017,5/1/2018,2018,1,2,1,2,1,1,2,1,1,2,2,1,1,1,2,1,4,1,1,2,1,1,1,1,2,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,2, ,3.8,3,1,38,2,2,2,1,4,15,2,4,2
12,1.3659955358,73816.2321081645,5/1/2018,2018,3,1,1,2,1,1,2,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,1,2,1,2,1,1,1,1,3,1,2,1,1,1,2,2, ,2, , ,3.8,3,1,27,1,2,2,1,5,15,1,4,1
12,2.956532057,159766.302912393,5/1/2018,2018,3,3,1,2,2,2,2,2,1,2,1,1,1,2,3,1,4,1,1,4,3,2,1,1,1,1,1,2,1,1,3,1,1,1,1,1,1,2, ,1,2, ,3.8,3,3,70,3,2,1,1,2,15,2,4,6
12,0.6307653519,34085.5591384324,5/1/2018,2018,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,2,4,1,2,3,1,2,2,1,2,2,2,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,3.2,2,2,27,1,2,3,1,4,15,2,4,1
12,0.6111304912,33024.5224130525,5/1/2018,2018,2,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,3,1,1,4,1,1,1,1,4,4,1,1,1,1,3,1,1,1,1,1,1,2, ,2, , ,3.4,2,1,31,2,1,3,2,4,15,1,4,1
12,1.7190299949,92893.6543198205,5/1/2018,2018,2,1,1,2,1,1,2,2,2,1,1,1,1,1,2,1,2,1,1,98,1,1,1,1,1,1,2,1,1,3,3,1,1,2, , , ,2, ,2, , ,4,3,2,23,1,1,1,2,2,15,1,4,5
12,0.855233438,46215.4584751593,5/1/2018,2018,2,1,1,2,1,1,2,2,2,2,2,2,2,1,4,2,3,1,2,2,1,1,3,3,2,3,2,98,98,98,3,2,1,1,1,1,2,1,1,1,2, ,2.8,2,99,69,3,1,2,2,4,15,1,4,6
12,0.8666148425,46830.4915251112,5/1/2018,2018,2,2,1,2,1,1,1,2,2,1,1,1,1,1,2,2,3,2,2,2,2,2,1,2,2,3,2,1,1,1,3,2,2,1,1,1,1,1,1,1,1,97,3.2,2,2,67,3,2,3,1,4,15,1,4,6
12,1.7644005162,95345.4053226259,5/1/2018,2018,2,2,1,2,1,1,2,2,2,2,2,2,1,1,2,1,3,1,4,4,2,2,2,2,1,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,2, ,3.4,2,1,84,3,1,2,1,5,15,3,4,6
12,0.7914579514,42769.1323378132,5/1/2018,2018,2,1,1,2,1,1,1,1,1,1,2,1,1,2,4,1,4,1,2,2,1,1,2,3,3,3,2,1,1,2,3,2,1,1,1,2,1,1,1,1,2, ,3,2,2,50,3,1, ,1,4,15,1,4,1
12,1.3599996723,73492.225152112,5/1/2018,2018,3,2,1,2,1,1,2,2,2,1,1,1,1,1,2,1,2,1,2,2,2,2,1,1,2,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,3.6,3,2,62,3,1,2,1,5,15,2,4,1
12,2.956532057,159766.302912393,5/1/2018,2018,4,2,1,2,2,1,2,2,2,2,1,2,1,1,3,3,3,1,2,3,1,1,1,1,2,2,1,1,1,1,3,1,1,1,1,1,1,1,1,2, , ,3.4,2,1,72,3,2,2,1,2,15,2,4,6
12,0.6307653519,34085.5591384324,5/1/2018,2018,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,4,1,1,4,1,1,2,2,4,3,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,3,2,2,28,1,2,3,2,5,15,1,4,1
12,1.3000927776,70254.951586638,5/1/2018,2018,1,1,1,2,1,1,1,2,1,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,3,4,98,1,1,2,97,3,3,1,4,4,4,2, ,1,98, ,1.2,1,99,27,1,2,3,1,4,15,1,4,1
12,1.0394652127,56171.0513646577,5/1/2018,2018,4,3,2,2,1,1,2,2,1,1,1,1,1,2,3,1,3,1,1,2,1,1,1,3,1,1,1,1,1,2,3,3,1,1,1,3,3,3, ,1,1,2,3.6,3,1,40,2,2,3,1,3,15,2,4,1
12,1.8767549655,101416.861554703,5/1/2018,2018,3,3,2,1,2,2,2,2,1,2,1,2,1,3,3,3,98,1,2,98,3,3,3,3,3,3,3,2,1,1,3,1,1,1,1,5,1,1,1,1,2, ,2,1,4,87,3,2,1,1,2,15,1,4,6
12,0.3772074596,20383.692818768,5/1/2018,2018,2,2,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,2,2,1,1,1,2,2,2,1,1,1,1,3,1,1,1,1,2,1,1,1,2, , ,3.6,3,1,46,2,2,3,1,1,15,2,4,6
12,0.3057421575,16521.8212416622,5/1/2018,2018,3,2,1,2,1,1,1,1,1,2,2,1,1,2,4,2,1,1,2,4,2,2,2,2,2,2,2,1,1,1,3,2,1,1,1,1,2,1,1,2, , ,3,2,2,56,3,2,3,2,3,15,2,4,1
12,2.6393213979,142624.742032489,5/1/2018,2018,2,2,1,2,1,1,2,1,1,2,2,1,2,1,2,2,4,2,2,2,2,2,2,2,3,3,2,1,1,1,3,2,2,1,1,1,2,1,1,1,2, ,2.8,2,2,63,3,1,2,1,5,15,1,4,1
12,0.3057421575,16521.8212416622,5/1/2018,2018,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,4,1,1,1,1,3,3,1,1,1,2,3,1,1,1,1,1,1,2, ,2, , ,3.6,3,1,57,3,2,3,1,5,15,1,4,6
12,0.3057421575,16521.8212416622,5/1/2018,2018,2,2,1,2,1,1,2,1,1,1,1,2,1,1,4,1,1,1,3,4,1,1,1,1,1,1,1,1,1,98,3,3,1,1,1,1,1,1,1,2, , ,4,3,1,63,3,2,3,2,5,15,1,4,3
12,0.6396608628,34566.2584401883,5/1/2018,2018,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,2,1,1,1,1,1,2,1,1,1,2,3,1,1,1,1,2,2,1,1,1,1,1,4,3,1,58,3,1,2,2,4,15,1,4,2
12,0.8666148425,46830.4915251112,5/1/2018,2018,2,1,1,2,1,1,2,1,1,1,1,1,2,1,3,1,2,1,1,4,1,1,1,1,2,2,1,1,1,98,3,2,1,1,1,1,1,1,1,1,2, ,3.8,3,1,65,3,2,3,2,4,15,1,4,6
12,2.6052056216,140781.179595465,5/1/2018,2018,4,3,1,2,1,1,2,2,2,2,2,1,1,1,2,3,4,1,1,3,2,2,1,1,1,1,1,1,1,1,3,1,1,1,1,2,2,1,1,2, , ,3.4,2,1,46,2,2,2,1,3,15,2,4,1
12,0.8332416133,45027.0551506553,5/1/2018,2018,3,2,1,2,1,1,1,1,1,1,1,2,1,3,2,3,1,2,2,3,2,3,2,2,3,3,2,1,1,1,3,2,2,1,3,3,3,2, ,1,1,97,2.4,1,2,23,1,1,2,1,4,15,1,4,6
12,0.8666148425,46830.4915251112,5/1/2018,2018,3,3,1,2,1,1,1,2,2,2,2,2,1,1,4,3,4,1,4,4,2,2,2,4,1,4,2,2,2,2,3,4,1,2, , , ,1, ,1,2, ,2.6,2,3,69,3,2,3,1,3,15,3,4,3
12,1.6328276655,88235.4171653984,5/1/2018,2018,2,2,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,2,2,98,98,2,2,2,98,1,1,1,4,2,1,1,2,2,2,2, ,2, , ,3.3333333333,2,99,49,2,1,2,2,2,15,2,4,1
12,0.3772074596,20383.692818768,5/1/2018,2018,2,2,1,1,1,1,1,1,2,1,2,2,1,2,2,1,1,2,2,1,3,3,3,3,3,3,98,98,1,1,4,3,3,1,2,99,99,4, ,1,98, ,2.4,1,99,54,3,2,3,1,4,15,1,4,1
12,0.6724224116,36336.6405720526,5/1/2018,2018,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,2,2,4,2,2,2,2,2,2,2,1,1,1,3,2,2,1,2,2,2,2, ,1,2, ,3.2,2,2,39,2,2,3,2,5,15,1,4,2
12,0.7914579514,42769.1323378132,5/1/2018,2018,2,1,1,98,1,1,1,2,2,1,1,1,1,1,1,2,1,2,2,4,1,1,2,1,2,1,1,1,1,3,3,2,1,1,1,2,2,1,1,2, , ,3.4,2,1,53,3,1,2,2,5,15,1,4,1
12,0.3949146291,21340.5601718673,5/1/2018,2018,3,1,1,2,1,1,2,2,2,1,2,1,2,2,1,1,2,1,1,2,2,1,1,98,2,98,2,1,1,98,3,1,2,1,2,2,2,2, ,1,2, ,3.75,3,2,66,3,1,3,2,3,15,2,4,6
12,1.3659955358,73816.2321081645,5/1/2018,2018,3,1,1,2,1,1,1,2,2,1,1,1,1,1,3,2,3,1,2,4,2,2,2,3,2,2,1,1,1,1,3,3,2,1,2,1,2,1,1,1,2, ,2.8,2,1,31,2,2,2,2,1,15,3,4,4
12,1.7742602851,95878.2115998713,5/1/2018,2018,3,3,1,2,1,1,2,2,2,1,1,2,1,2,3,2,2,1,3,4,2,3,3,3,2,3,2,1,2,2,3,2,2,1,1,1,1,2, ,2, , ,2.4,1,2,22,1,2,2,2,4,15,2,4,4
12,0.6415092157,34666.1404993536,5/1/2018,2018,2,2,1,2,1,1,97,2,2,2,2,2,1,2,3,2,3,2,3,4,3,4,2,3,2,3,2,1,1,3,3,2,2,1,2,2,2,2, ,2, , ,2.4,1,2,34,2,1,2,2,5,15,2,4,1
12,0.6602123687,35676.8292216606,5/1/2018,2018,2,2,1,2,1,1,2,2,1,2,2,2,1,1,2,1,2,1,2,3,1,1,1,2,2,2,1,1,1,2,3,1,1,1,1,1,1,1,1,2, , ,3.6,3,1,56,3,2,2,2,2,15,2,4,1
12,0.3772074596,20383.692818768,5/1/2018,2018,2,1,2,2,1,1,2,2,1,2,2,1,1,1,4,1,4,1,1,98,1,1,1,3,2,2,1,1,2,2,3,3,98,1,4,5,4,1,2,2, , ,3.4,2,1,48,2,2,3,1,2,15,3,4,6
12,1.6852883824,91070.3110942415,5/1/2018,2018,3,1,1,2,1,1,2,2,1,2,2,1,1,1,2,1,4,1,1,2,1,1,1,2,2,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,2, ,3.6,3,1,52,3,2,2,1,4,15,1,4,1
12,1.5007216613,81096.618237528,5/1/2018,2018,4,1,1,2,1,1,97,2,2,2,1,1,1,1,3,2,3,1,2,2,1,1,2,2,2,2,2,1,1,2,3,1,1,1,1,1,1,2, ,1,2, ,3.2,2,2,40,2,2,1,2,1,15,3,4,6
12,0.7539783916,40743.7963710802,5/1/2018,2018,2,1,1,2,1,1,1,2,1,1,1,2,1,1,4,1,2,1,98,2,1,1,1,2,2,2,2,1,1,2,3,3,1,1,1,1,1,1,1,2, , ,3.6,3,2,50,3,1,3,2,2,15,2,4,1
12,1.3234739675,71518.434003171,5/1/2018,2018,3,3,1,2,1,1,97,2,1,1,1,1,2,2,4,1,2,3,1,4,2,2,1,2,2,1,1,1,1,2,97,3,3,1,4,4,4,1,1,1,1,1,3.4,2,1,26,1,1,1,1,2,15,2,4,3
12,0.6279966876,33935.9449147532,5/1/2018,2018,4,1,1,98,2,1,1,2,2,1,1,2,1,1,3,2,3,1,4,2,1,2,1,1,2,2,3,1,2,2,3,1,1,1,2,2,1,1,1,1,2, ,3.4,2,2,55,3,1,3,2,2,15,2,4,1
12,1.2029859524,65007.4527733684,5/1/2018,2018,2,2,1,2,1,1,1,2,2,1,1,2,1,1,4,2,2,1,4,4,2,2,1,2,2,2,2,2,2,2,3,3,2,1,3,4,2,1,1,1,2, ,3.2,2,3,52,3,2,3,2,2,15,2,4,6
12,0.8666148425,46830.4915251112,5/1/2018,2018,2,1,1,2,1,1,1,1,1,1,1,98,1,1,3,1,2,1,2,4,2,1,1,1,1,3,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,97,4,3,1,70,3,2,3,1,4,15,2,4,6
12,0.840910165,45441.4515222478,5/1/2018,2018,3,2,98,2,97, , ,2,1,1,1,1,1,2,3,1,2,2,2,3,1,1,2,2,2,2,1,1,98,98,3,2,2,1,1,1,1,1,1,1,98, ,3.4,2,1,69,3,2,3,2,1,15,1,4,6
12,2.956532057,159766.302912393,5/1/2018,2018,2,3,2,2,1,2,2,2,1,2,1,2,2,1,4,1,3,1,2,2,1,2,4,2,4,4,3,2,1,2,3,1,2,1,1,3,1,2, ,1,2, ,2.4,1,4,78,3,1,2,2,2,15,2,4,6
12,0.9383774827,50708.4307773515,5/1/2018,2018,4,1,1,2,2,1,97,2,2,1,2,2,1,1,3,1,3,1,3,98,1,1,1,2,1,2,1,1,1,2,3,2,1,1,2,2,1,1,1,1,2, ,3.8,3,1,75,3,2,2,1,4,15,1,4,6
12,1.6328276655,88235.4171653984,5/1/2018,2018,1,1,1,2,1,1,2,2,2,1,1,2,1,1,4,2,2,1,4,2,1,1,1,1,2,1,2,2,98,2,3,2,1,1,1,3,1,1,1,2, , ,3.6,3,3,47,2,1,2,2,3,15,2,4,1
12,1.3659955358,73816.2321081645,5/1/2018,2018,3,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,4,2,2,98,1,1,2,2,2,2,1,1,1,2,3,1,1,1,1,2,1,2, ,1,1,2,3.2,2,1,30,2,2,2,2,5,15,2,4,3
12,1.4562087307,78691.2100694657,5/1/2018,2018,2,1,1,2,2,2,2,2,2,2,2,1,1,1,2,2,2,1,2,98,2,2,2,2,2,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,3,2,1,35,2,2,2,1,3,15,2,4,1
12,0.3057421575,16521.8212416622,5/1/2018,2018,2,1,1,2,1,2,2,2,1,2,2,1,2,1,4,2,98,1,2,4,1,1,1,1,1,1,1,1,1,3,3,2,1,1,3,3,3,1,2,2, , ,3.8,3,1,55,3,1,3,1,2,15,1,4,1
12,1.3234739675,71518.434003171,5/1/2018,2018,2,3,1,2,2,1,1,1,2,1,1,1,1,1,2,1,2,1,2,98,2,1,2,2,2,1,1,1,1,1,3,2,1,1,1,1,1,2, ,2, , ,3.4,2,1,31,2,1, ,1,5,15,3,4,1
12,0.6602123687,35676.8292216606,5/1/2018,2018,2,1,1,2,1,1,2,1,1,2,2,1,1,1,2,1,4,1,1,2,1,1,1,1,3,3,1,1,1,2,3,1,1,1,1,2,1,1,1,1,1,2,3.6,3,1,59,3,2,1,1,4,15,2,4,6
12,0.6289479548,33987.3498833637,5/1/2018,2018,2,2,1,2,1,1,97,2,1,2,1,1,1,1,4,98,98,3,2,98,1,1,98,98,98,98,2,1,1,98,3,1,2,1,3,3,3,1,1,1,1,1, ,99,2,60,3,2,3,1,2,15,3,4,4
12,1.7742602851,95878.2115998713,5/1/2018,2018,3,1,1,2,1,1,2,1,1,2,1,98,2,2,3,2,4,2,1,2,1,1,1,1,1,1,1,98,98,2,3,3,1,1,1,3,3,2, ,1,98, ,3.8,3,99,21,1,2,2,2,3,15,2,4,1
12,0.3654655086,19749.1764069428,5/1/2018,2018,1,1,1,2,2,1,1,1,1,1,1,1,2,4,4,1,4,1,1,2,2,2,1,1,4,4,1,2,1,2,3,4,1,1,1,1,2,1,1,2, , ,3.2,2,3,52,3,1,3,2,3,15,2,4,1
12,1.8210885046,98408.7343051991,5/1/2018,2018,4,1,1,1,1,1,97,1,2,2,2,1,1,1,1,2,4,1,3,4,1,1,2,1,2,4,1,1,1,1,3,1,1,2, , , ,1, ,1,2, ,3.4,2,1,87,3,2,2,1,2,15,1,4,6
12,0.3139983438,16967.9724573766,5/1/2018,2018,1,1,1,2,1,1,1,1,2,2,2,1,1,2,3,1,1,1,1,4,1,1,1,1,2,2,1,1,1,3,3,2,1,1,1,1,1,2, ,99, , ,3.8,3,1,57,3,1,3,2,5,15,1,4,1
12,2.956532057,159766.302912393,5/1/2018,2018,2,2,1,2,1,1,2,1,1,1,1,2,2,1,4,4,4,4,4,4,4,4,4,4,4,4,3,2,2,2,1,4,4,1,5,5,5,1,1,99, , ,1,1,4,67,3,1,1,2,1,15,1,4,2
12,0.7914579514,42769.1323378132,5/1/2018,2018,4,2,1,98,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,2,3,3,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,1,1,2,2.8,2,1,50,3,1,2,1,1,15,1,4,5
12,1.4108789493,76241.6605840313,5/1/2018,2018,1,2,1,2,2,2,2,1,2,2,2,98,1,3,3,2,3,1,3,3,2,2,1,1,1,1,2,1,1,1,3,1,1,1,1,1,2,1,1,1,1,2,3.6,3,2,39,2,1,2,1,2,15,1,4,1
12,0.6111304912,33024.5224130525,5/1/2018,2018,4,1,1,2,1,1,2,2,1,2,2,1,1,1,4,1,1,1,1,3,1,1,1,1,2,2,1,1,1,1,3,1,1,1,2,1,1,2, ,2, , ,3.8,3,1,26,1,1,3,1,3,15,2,4,3
